wallet_address,chain,pnl_30d,realized_pnl_30d,unrealized_pnl_30d,win_rate,trade_count_30d,avg_trade_size_usd,tags,source
J5mjFwDBACftUYgFPCCa9bwjVs88MZU1U7MX7qFrZpDS,solana,1119117.64,1119117.64,0,0.8333,520,12038.07,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
qAkJ2SuveYDsN2ZaEPU5gWhF8gWZvsA2Pfizn3B9ZQ5,solana,1076872.11,1076872.11,0,0.9802,2041,1279.35,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
4PaPYsHHhaiahVWTFRbD8BRFxUugXhdwjdp4TPkFR5r1,solana,915394.74,915394.74,0,0.9972,1977,1372.81,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
8HS71C4LnwXxip3fSds26uZnzeQywUWpAiKH13Ky2Xn3,solana,737142.47,737142.47,0,0.9716,1155,1586.64,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
9H9HU7RsFnovQ9jPXo4Er9EPCdNQaHEtey8f6CpAC4AZ,solana,723730.59,723730.59,0,0.6667,52,28602.68,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
6VXhgjzjwkijkPfq7gTrFrwbgZ3BTMw7ytay4nw4k1jK,solana,712461.33,712461.33,0,0.5095,4911,376.93,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
GMzKSvuMorte3udGBtwzPRKbBgsezv69YJA2XmHXofu6,solana,709269.4,709269.4,0,1,686,4216.73,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
3cJ3hZcKFoFRHarqHJqDoPbF7kusMtcwbTtfMGB4GURd,solana,702961.87,702961.87,0,1,1841,555.33,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
CU2aap7uEx7ED2ptbRYAwLyn8jeYyW5JHYjVtFqFvEDi,solana,683621.74,683621.74,0,1,886,4260.97,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
A5ptjqiLeV2jTYoSk7W6owY3tjSt7z78ZvbP5Ldd4hkp,solana,656868.9,656868.9,0,0.9903,1396,903.97,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
GeBJSHK4WsGrz2HRvTbqvWGx4JRMpHfJG2ikzrYBDuwR,solana,644254.36,644254.36,0,0.9128,2465,575.07,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
3inTyfqCpLwa4U812GmB3FPcGz6iFWxHbaNpw5dPrTg2,solana,642999.21,642999.21,0,0.5263,838,2328.26,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
4ttdRTNqKoVRsfhG1PnrW87Z65SKus76corcrgJkxv2X,solana,601772.14,601772.14,0,0.75,444,3990.51,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
7Frq1DiCU7ypzPEGnZLgB8M2G9er7k5wDZnf8VUohBd1,solana,590500.37,590500.37,0,0.9779,3174,429.63,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
B9e6iEAgsHg9yaP6UwA33PaqEfdc3SYn85SmSPmQ6csN,solana,574296.98,574296.98,0,1,448,4042.06,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
4gqYK5wRhbJvFVXTNTYUPxxi4CVybCHzCq6eqa48kfHe,solana,526074.72,526074.72,0,0.9091,1306,719.54,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
kCmZEAomWGZU1DH8Y255sHa1xDptpck17jde9dycjS9,solana,487941.65,487941.65,0,1,574,2233.63,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
Hk3YBp51HV2x4NUAokF7voNPxnjDgUvPEa4HfEPj2uDY,solana,484174.39,484174.39,0,0.9778,1337,760.64,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
53mXoBuWXv9NahogwpK3psArrPRPRkgiciYMjGRfgSfX,solana,416391.34,416391.34,0,0.8333,2145,321.19,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
4mwKkhUDXRRUgz8DpduhzULgJSWARATACmRTXRZJwydV,solana,415590.33,415590.33,0,1,703,869.42,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
5kbuhpuCSxEMMULPtwWdefm2NExGFXLbgWpirUuz1kUG,solana,397380.71,397380.71,0,1,345,3088.39,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
HU3SkjiHpeNMvRgiYEbfFTWXHwq5CMKn1HCgu4MkkGhE,solana,393583.04,393583.04,0,0.9714,1420,1672.61,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
9krn16wHQNwXGmQGjn46kfoQMrzxiuBKjVwkaYkEnymA,solana,391279.03,391279.03,0,0.5,369,3989.13,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
DFfkvpLgid6Vaa4TyR6t9WWWsc2qCSod9iPGZSqcmYjm,solana,381556.18,381556.18,0,1,1347,422.1,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
9ZoW1XouvQdyftApC7jE7hXXsMnJ4h9nptBVcULEf7dQ,solana,377889.25,377889.25,0,0.5455,337,4131.4,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
jVZgPb1pjW82XFcXMztzM2JVoC8kB2AR2sQ5cE7EpJG,solana,367089.54,367089.54,0,0.6818,950,1930.58,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
9hPhQWvCnRR8ghP4ozxC21r8sq3VNtXzBPZiaXZ19DS6,solana,363746.54,363746.54,0,0.9231,1351,721.42,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
Cqku64qzS5h8i2BroQh2yTyhdUTLYPvMFzo12apLsUpw,solana,361748.27,361748.27,0,0.6667,26,15964.21,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
3FT2hLDi9A9XJhMJkkMWknJarENdDbfDKxYfnFg3zvAL,solana,352708.99,352708.99,0,1,86,5293.56,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
8s2MNRtz4d8ytu4wu8UnFi8ePWTKUWXB61inL59Trmez,solana,349066.75,349066.75,0,0.5,90,21932,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
6HcrxubcevZQs1fcPTVnywzw7N2XWqsyAPxqnmg78UMg,solana,325416.83,325416.83,0,0.2424,486,960.14,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
Ap52DXu4E5aYpDSpUwdct9VYXUqHk2foCh5x2YX6b8HN,solana,320971.06,320971.06,0,1,342,2106.48,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
34TEBqSGKvYhguEChp6hx2JXSiL6g2FNQZmgehY26yax,solana,320059.11,320059.11,0,0.875,2201,286,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
6ZFxtZE36qG1QvXFw7uVtioesFdEeuBBEbXmUCLkesLE,solana,314068,314068,0,1,1331,387.07,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
24UyQWREqGW6ksAZ71678Z3RBseHf68WGbSgr6NWHRDd,solana,312738.52,312738.52,0,1,310,10964.35,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
3h7mhCwBB4uxxpyrkwYSme8LLzR779uyVN7JLCxX3stu,solana,292210.82,292210.82,0,0.8333,349,2377.51,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
BKhbJmBTGvvg95m5er8yW3fFiX2CyMD8CgSWRTjsLvcT,solana,289094.82,289094.82,0,1,586,956.73,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
6PeU2nLzwWv9V5BKqJBsoq88tAfULjQq9VcUYWK2KW5w,solana,284393.34,284393.34,0,0.8,27,14529.67,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
B3trqa1dBFTjxTD8D1unVyAFWV4yiwqS28xNdGiLpveM,solana,282887.8,282887.8,0,1,488,1316.63,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
6e2MfmwrDPJf4922S3pm6xYaEmz1BfXHg4hZNYmmJNPj,solana,270870.47,270870.47,0,0.7778,926,4535.66,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
LCTTbBmPPXM3KeUdLYmySfYZaBs7bFKG8GmQ9CZNiqX,solana,261726.49,261726.49,0,0.8333,424,3736.33,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
4R1yUeNv8derGkHbbtVKa2wjoojaQyBkhePoFieV8mcX,solana,245002.72,245002.72,0,1,850,628.53,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
FiwwHe2obYsFoxprUXRWdAgHxMfKwK7ca9YB3g8bmX13,solana,221080.98,221080.98,0,0.8779,6411,132.31,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
HuprK8bQotzXGu5WBuvygNSg17DSwPm3Kpjmfd3quBfA,solana,218839.18,218839.18,0,1,1285,331,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
GK9LMoqxXsNmqwvBPDWXyCWywvELsRuusKsQVSUjnxzZ,solana,216756.41,216756.41,0,1,1632,264.54,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
8RK9AoNBghySH1QqUaGuxrmoj4u1Xgxqzpc4NbuGFQna,solana,213338.16,213338.16,0,1,1250,244.64,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
Cus4e2SnWD3SMYND7FHpZph4CjCs6duhfKsUDBBVAk6j,solana,210702.85,210702.85,0,1,413,965.31,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed|winrate_provider_artifact,multi_source
22vL22PcYcoAVCwYN8iDW9VrFEYq93TCtr7a6avNVyjL,solana,297737.59,297737.59,0,0.7549,16888,52.58,provider_claimed|operator_pending_review|solana_tracker|birdeye|cross_source_confirmed,multi_source
yHCxHBEaJW5tbndqC8JciSThr7U1cqLpdcsvHcx6PRe,solana,1659760.32,1659760.32,0,0.9202,5994,503.88,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
B8NQuwPrUFWRQcWJA5oJkqJPEDjPEtCBnJvfmLxvyoUg,solana,1322329.41,1322329.41,0,0.8571,466,5881.5,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
shakRDxyKwaBbduqZTZt8Q4etTALbDLnAANStv9TLH3,solana,1067826.75,1067826.75,0,0.9231,9491,577.79,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
4FKvKXaY3RydPPCHwhBDRg38MJBrSLcTpLNh4kN7exHy,solana,904497.57,904497.57,0,0.8108,6029,230.37,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
8e9bkF9q2cZqRpLqGNgimr19mhHarW7p1yvSreTC6qg6,solana,856634.09,856634.09,0,0.8784,374,5302.82,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
E7JLPVWtihLjTQ8v9wt7QMZyUbVYcH8NcyU91E841SE3,solana,752965.73,752965.73,0,0.75,660,4120.73,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
2acLWuG8Ly332JmxaPuNdb3p8RwiUdsaWTJe1yGS4sBE,solana,598324.55,598324.55,0,0.8017,5173,185.89,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
9L8gedW6GyFyJhmTcq2Er3dgr338HczuAaUYFUwCwXmw,solana,581014.47,581014.47,0,0.8571,170,8058.22,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
2jYBNoMbKPqwgNfmAzSAQpw5Sb81juzX9RP5SSbef592,solana,546817.42,546817.42,0,0.75,421,4005.48,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
BaWRiN6jxRXbkuxXvNcc7pQny57smvRXTPbHetCWtD1g,solana,512355,512355,0,0.75,1393,4344.26,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
C1jq8fmwkLNvyxQoFEJA8GSLFUnJdjyEcsH3SCmxrnbs,solana,498367.47,498367.47,0,0.5,380,3869.11,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
Hhoo4Na8gD3J5AufBFFzvEfHXkhd4bDCPmC3958TcqL6,solana,468115.98,468115.98,0,0.8571,790,5189.88,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
JDqERUzifXRhgA1XJy4fQNTURVbL4qDCr5uSMMjB6raD,solana,463547.7,463547.7,0,0.5,386,3943.14,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
BwW79CqZC7xVAbxgDcf9xzryDe4gHtMnQfo7s49D6n6e,solana,446884.99,446884.99,0,0.6364,1997,5358.28,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
FayNyri9bdgv8J8WyLkk4PGc95KqoqQxTbbWuD7t2UQD,solana,443800.04,443800.04,0,0.5357,3840,131.33,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
58DEk1tpoYGC6Uf77cfgsqHHy3jSz7ejLwczMfMswTgD,solana,427726.48,427726.48,0,0.6667,951,4288.08,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
2o6RjC2uhNxfGNauJsYvXbnE1mtxbQdM6r58btYtjaq7,solana,427179.9,427179.9,0,0.8571,36,11874.65,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
7Z6iuzqGtar1iCSYFGoP7rTEEA89xPRc5yBBgnp1rNVJ,solana,406556.85,406556.85,0,0.75,196,2407.83,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
GhoK279HNegH1L7phDtBu9x9gVwEd22nQFwb3aZLJ4AD,solana,401061.08,401061.08,0,0.3555,2808,3621.32,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
FFqhWGJCUiWta7Ek9me2wgMnm9FCDUhPpkP6CexME9VG,solana,398313.57,398313.57,0,0.5263,8423,613.63,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
CqqfkYMLigbFVXDg2gCtcMJULheQqo8xBu5EN5VfVsKa,solana,393633.43,393633.43,0,0.6667,418,4023.85,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
GmCqxJx2QPxKfhyiLyk5CdV3rQtwuXKnCoTq5RoFBCoD,solana,377363.13,377363.13,0,0.5769,2434,693.73,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
6Tq96nR5pjiYzyKeX5MGNQNi8JxjegJfYtefheZTUsR3,solana,368553.18,368553.18,0,0.5,467,4016.95,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
AogAZz5VHMCCFfc2oXZ2n6y3Cm9mBQ77M9J9UazfNd4e,solana,351843.22,351843.22,0,0.6667,683,4188.81,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
Fgkiu6JRrQ8eqVYmZBc8X2uSEbdcSjPcgZ1h2WzNzySq,solana,315935.45,315935.45,0,0.875,827,4383.34,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
HEga5GZa7AG6tzCT11PVkYj7umuZggqKhJhPv8QKsCvx,solana,309323.41,309323.41,0,0.7692,1086,4562.64,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
2CLtigALriZ1sUg3TC86jDsYnHpJYnwtFYGGmJTPuz57,solana,306335.64,306335.64,0,0.8182,1900,4792.12,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
5949hDDDHaxoXemTJmVHArL6avYXUxKY8Ad7Tz43GnCg,solana,305754.49,305754.49,0,0.9404,9956,148.94,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
9PX1Zki6r3VUzxKmkepb7AWi6m25Thad1i7sdrFi8MbS,solana,302416.68,302416.68,0,0.8889,1025,4648.81,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
9Y1eosS4uFX7Q9NZc2zgnM1229EatRwVFUdv7Q5GMQW5,solana,292891.24,292891.24,0,0.9167,3461,88.17,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
AJy5JMn39J8dQc71bfDA3ckmgPt5AG7W2BAPg8XzDAiW,solana,275532.52,275532.52,0,0.8889,3265,830.18,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
9NJ8Gk8FASuRjwDzhYxJFn3HvyM9wHoTAbExJspzVaf4,solana,263440.77,263440.77,0,0.875,607,4184.56,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
3Ta3kQA524cP9FKE4fNFeRtsbVGkkayR5ACvhhJAkBGW,solana,257019.61,257019.61,0,0.7273,1075,4534.91,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
4enAHfMx4mHXxcnLFQPyo1HMjP12qs7rqCwYsj6dh3r6,solana,248973.56,248973.56,0,0.8182,906,4437.11,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
sQdVqVdR9Yk5BprvSaHTxKsLFSofJ6Y1fSPNFT9KJxu,solana,245933.79,245933.79,0,0.6,72,13971.55,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
78thMY8yfYzXGRhSArPMr7j8Rsh5QEPZviHVPfEfoMDM,solana,244913.34,244913.34,0,0.5714,300,9223.95,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
GvbttFjLD6yprE6n94PnKWycg2mGvkoQybvhsAu7Gm6B,solana,233061.49,233061.49,0,0.7143,2902,129.26,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
7ZV54HcwtzRhZSEPskT8ox5hn9yNocK9xpe4BQXoziaP,solana,226713.81,226713.81,0,0.4815,9055,199.96,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
GA1G2wmJcRzPipLMdjMgEcyRDgPRuBSaNNQWr77T9j4e,solana,224106.64,224106.64,0,0.5833,149,2848.64,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
5C5coAwheUsKAmTGNqKQtHd7F8xvkWxRkqbG8EYob9Dy,solana,220272.73,220272.73,0,0.9,680,4279.45,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
2J8LRBKNiLk1Etuf7AuJWmVB8s5TQgE6jaDPvUDRqGTF,solana,214513.29,214513.29,0,0.9868,633,447.6,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
GrDghnFDcbVHNrPrzspgB4FJb3PneLgyhfBnNGSCAzeH,solana,523419.15,523419.15,0,0.3138,56026,5660.24,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
3FU6iH9frpjjVut1xA4vE7yVzD2Uczh6k1FgxQDep1qA,solana,518208.52,518208.52,0,0.8333,18351,136.04,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
2gchxmAMnKTksEDvrV4F35LFPmCf7eLh9ZU8Pm1YL8Zt,solana,493716.19,493716.19,0,0.9091,14564,207.3,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
4KdBA4vh6dp4Xwsc9F2PEHXCqTNcC7fqfJ53K5QZFQdV,solana,465012.69,465012.69,0,0.7857,14594,453.07,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
Hq7kLdRxPJfUPo7PoUGpoW8cUiFra8e2Z8dwHsbSogtR,solana,454087.8,454087.8,0,0.8333,19211,129.02,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
HnMUDsSREH4pNj5yPrKqfLfDY9sSUiN2HqJEWBCa794J,solana,433114.15,433114.15,0,0.6364,18926,130.34,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
3AXvRZZLTdkJjR4c98ECCwAMauuQ8ku16vsnKf8Y4LCf,solana,419802.25,419802.25,0,0.9167,18334,135.56,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
3Auq3ct2s7DvmUhvvswRZcdNornkhyy9QazyC44eMDjT,solana,419414.79,419414.79,0,0.8333,19224,128.71,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
69gLgX8Dzk6dBHH6zXo7U1DakmN8MDBuwq7sw2zwaob,solana,414561.73,414561.73,0,0.6667,19241,129.62,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
AejQGBP39GqBpcAFCWKSwRVP5HMNmsSGRcFseRpd8ZD5,solana,410704.55,410704.55,0,0.6667,19890,126.66,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
EVe1txi3Ro3QcDbXMy57RrWBcbHPQJt5Gnn95Q34Lffq,solana,401074.54,401074.54,0,0.8333,19702,126.66,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
FP2jcvMpwAtG9a7iTN1c8xqT7YZDUTEVZ75YUdQu6sVf,solana,388452.66,388452.66,0,0.8333,18700,133.88,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
9D6u9xbEzSL8ETwodtrxyLDz7HL7iBettMrAbPMAeqvN,solana,372641.99,372641.99,0,0.5517,11941,10213.82,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
5FqUo9aBjsp7QeeyN6Vi2ZmF2fjS4H5EU7wnAQwPy17z,solana,370619.76,370619.76,0,0.7419,46508,41.16,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
AV7PjXHL5JXZ1YoYRoN9Dsstg1x2UciBupMCXcJP8gUz,solana,367862.1,367862.1,0,0.7312,41641,52.44,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
2xpKBkzBoAretBBsJYmhzouZR1WZuZFuT6jwoRSFz8Ed,solana,361946.66,361946.66,0,0.6421,24666,141.97,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
FUwBg3eSSbar7yUChNSoLyyZpDFPJm8p5nCvSCsz1mjj,solana,316038.27,316038.27,0,0.8029,13400,114.72,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
F5XvCe4233m6mHRbkkq2ZsFvqrPAnRrDBExeQy2fwagQ,solana,305052.28,305052.28,0,0.9307,12622,92.43,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
gasAx5Y917MYdmdnwiomwYDhmDKNGDJnN1MmEbxVdVw,solana,302589.85,302589.85,0,0.9828,18272,119,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
8ZN71XTdVo8yRovnGLmNgW3Tgniw6A4J3JGLvPD686FP,solana,287644.73,287644.73,0,0.8157,38234,24.62,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
GdRSPexhxbQz5H2zFQrNN2BAZUqEjAULBigTPvQ6oDMP,solana,267148.91,267148.91,0,0.7911,39459,30.25,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
eUrS4Faom5MmRbaDK7y99yXADvUbUvxEd233T7jNMy9,solana,234624.78,234624.78,0,0.6772,16326,74.12,provider_claimed|operator_pending_review|solana_tracker,solana_tracker_pnl
AKUzf4M5ZwuyZ9jVedT6zT1UmxneR3gb2thrNmymKRfa,solana,-27.27,1436086.77,-1436114.04,0.1647,399,9482.78,provider_claimed|operator_pending_review|birdeye|birdeye_enriched_winrate,birdeye_gainers_losers
75qsE3p5y2BFSLnfS9MUMqSAwq6MW5FhTavrUPMTFkKz,solana,2760610.14,1070531.52,1690078.61,0,1497,1767.74,provider_claimed|operator_pending_review|birdeye|birdeye_enriched_winrate,birdeye_gainers_losers
BwGNeSNP8SVjkQfz3Z3wpJ65c9mxZomjnbL1r8euN1Vd,solana,2307081.33,875704.45,1431376.89,0,1112,1995.32,provider_claimed|operator_pending_review|birdeye|birdeye_enriched_winrate,birdeye_gainers_losers
BHD5YKNkbo3YWzfYTWxMSTERuSR2YPVG9VTin7oSksbB,solana,5082801.81,862421.35,4220380.46,0,1192,1904.47,provider_claimed|operator_pending_review|birdeye|birdeye_enriched_winrate,birdeye_gainers_losers
3H9LVHarjBoZ2YPEsgFbVD1zuERCGwfp4AeyHoHsFSEC,solana,753101.5,753232.58,-131.08,0.2414,600,2319.63,provider_claimed|operator_pending_review|birdeye|birdeye_enriched_winrate,birdeye_gainers_losers
2U8Y2pj1R6NLU97TJnuHfBFNqDWTBo3eNa4zy5oDjMME,solana,528488.63,746833.75,-218345.12,0,1122,1332.68,provider_claimed|operator_pending_review|birdeye|birdeye_enriched_winrate,birdeye_gainers_losers
43Ynwqa1qpRfTfaRtmxqXNNLgvZTZiCcJ9iB3R61Ja6s,solana,-1939628.97,734625.02,-2674253.98,0.9655,395,11594.29,provider_claimed|operator_pending_review|birdeye|birdeye_enriched_winrate,birdeye_gainers_losers
2jvnxMv4cnnysFTg2GGcLdpS4xcfKDQgFAvKMYVKJufm,solana,5705576.93,713172.46,4992404.46,0,1011,1852.01,provider_claimed|operator_pending_review|birdeye|birdeye_enriched_winrate,birdeye_gainers_losers
37ByujbQA6wGZ9a2L1QhFZZHTNf8WYnV9BzHnhboNEYN,solana,647273.38,652573.12,-5299.73,0.1463,451,3460.49,provider_claimed|operator_pending_review|birdeye|birdeye_enriched_winrate,birdeye_gainers_losers
3SdVtYPdnQw2b8WSE2T1VeexAqkDjbTyeSZ8Pzs6bgou,solana,620747.78,620747.78,0,0.125,113,16806.98,provider_claimed|operator_pending_review|birdeye|birdeye_enriched_winrate,birdeye_gainers_losers
3MvopLKqEEYxwjkig5z1DKmsafErzjxpULjcrqJ7agz7,solana,6035.9,600783.51,-594747.61,0,895,1826.84,provider_claimed|operator_pending_review|birdeye|birdeye_enriched_winrate,birdeye_gainers_losers
GkdYWRjFzZW3oxbRaPJ43C5385E4GtfgW3vwfK2ZAtac,solana,722809.31,583254.82,139554.5,0,214,9076.38,provider_claimed|operator_pending_review|birdeye|birdeye_enriched_winrate,birdeye_gainers_losers
HUPHeyBkcSCkHTxS9wsbVcj9UP9wZNXU998g5Csbc9AT,solana,2937314.35,570573.47,2366740.88,0,713,2025.97,provider_claimed|operator_pending_review|birdeye|birdeye_enriched_winrate,birdeye_gainers_losers
CxCTVjvgK3bWcgavMKo8PushR8ycw1atrWiSTruZrdtT,solana,2541026.04,529533,2011493.04,0.2703,682,1145.31,provider_claimed|operator_pending_review|birdeye|birdeye_enriched_winrate,birdeye_gainers_losers
HbesDLfmi38W8nrpbCCi1aaKYhweVQjc2UX4swK6AoRK,solana,-82796.57,394547.89,-477344.46,0,591,2081.5,provider_claimed|operator_pending_review|birdeye|birdeye_enriched_winrate,birdeye_gainers_losers
GrSAHibKQ9QEKLkUdRkSwQ56dd5bsk6Ce1mQ6EHT12Bn,solana,-115667.95,373375.2,-489043.15,0.6667,944,4273.69,provider_claimed|operator_pending_review|birdeye|birdeye_enriched_winrate,birdeye_gainers_losers
